Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
DL,2009,DTW,3645,ROA,4016,Y,0,CRJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Roanoke__lacksburg Regional Airport,Roanoke VA,37.3255,-79.975403,1175,"(42.212398529052734, -83.35340118408203)","(37.3255, -79.975403)",614.8263719,"4,319,629",
DL,2009,DTW,3645,ROC,3622,Y,0,CRJ CR7,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Greater Rochester International Airport,Rochester,43.1189003,-77.67240143,559,"(42.212398529052734, -83.35340118408203)","(43.118900299072266, -77.67240142822266)",476.39754,"4,319,629","1,069,644"
DL,2009,DTW,3645,ROC,3622,Y,0,CRJ CR7,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Greater Rochester International Airport,Rochester,43.1189003,-77.67240143,559,"(42.212398529052734, -83.35340118408203)","(43.118900299072266, -77.67240142822266)",476.39754,"4,319,629","221,921"
DL,2009,DTW,3645,RSW,3793,,0,757 753,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Southwest Florida International Airport,Fort Myers,26.53619957,-81.75520325,30,"(42.212398529052734, -83.35340118408203)","(26.53619956970215, -81.75520324707031)",1745.096341,"4,319,629",
DL,2009,DTW,3645,SAN,3731,,0,753 739 757,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,San Diego International Airport,San Diego,32.73360062,-117.1900024,17,"(42.212398529052734, -83.35340118408203)","(32.7336006165, -117.190002441)",3148.101122,"4,319,629","3,338,330"
DL,2009,DTW,3645,SAT,3621,,0,320,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,San Antonio International Airport,San Antonio,29.53370094,-98.46980286,809,"(42.212398529052734, -83.35340118408203)","(29.533700942993164, -98.46980285644531)",1954.312039,"4,319,629","2,550,960"
DL,2009,DTW,3645,SAV,3613,Y,0,CR7,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Savannah Hilton Head International Airport,Savannah,32.12760162,-81.20210266,50,"(42.212398529052734, -83.35340118408203)","(32.12760162, -81.20210266)",1135.304231,"4,319,629","393,353"
DL,2009,DTW,3645,SBN,4359,Y,0,CRJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,South Bend Regional Airport,South Bend,41.70869827,-86.31729889,799,"(42.212398529052734, -83.35340118408203)","(41.70869827270508, -86.31729888916016)",251.9871492,"4,319,629","323,613"
DL,2009,DTW,3645,SCE,4318,Y,0,CRJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,University Park Airport,State College Pennsylvania,40.84930038,-77.84870148,1239,"(42.212398529052734, -83.35340118408203)","(40.8493003845, -77.84870147710002)",483.5967145,"4,319,629",
DL,2009,DTW,3645,SDF,4014,,0,ERJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Louisville International Standiford Field,Louisville,38.1744,-85.736,501,"(42.212398529052734, -83.35340118408203)","(38.1744, -85.736)",492.0815617,"4,319,629","1,265,108"
DL,2009,DTW,3645,SEA,3577,,0,753 757 739,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(42.212398529052734, -83.35340118408203)","(47.449001, -122.308998)",3101.256859,"4,319,629","3,979,845"
DL,2009,DTW,3645,SFO,3469,,0,739 763 738,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(42.212398529052734, -83.35340118408203)","(37.61899948120117, -122.375)",3345.382373,"4,319,629","4,731,803"
DL,2009,DTW,3645,SLC,3536,,0,320 73H 319 738,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(42.212398529052734, -83.35340118408203)","(40.78839874267578, -111.97799682617188)",2384.021032,"4,319,629","1,232,696"
DL,2009,DTW,3645,STL,3678,,0,320 717,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,St Louis Lambert International Airport,St. Louis,38.748697,-90.370003,618,"(42.212398529052734, -83.35340118408203)","(38.748697, -90.370003)",708.077632,"4,319,629","2,803,228"
DL,2009,DTW,3645,SWF,3661,Y,0,CRJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Stewart International Airport,Newburgh,41.5041008,-74.10479736,491,"(42.212398529052734, -83.35340118408203)","(41.50410079956055, -74.10479736328125)",771.584805,"4,319,629",
DL,2009,DTW,3645,SYR,3745,,0,ERJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Syracuse Hancock International Airport,Syracuse,43.11119843,-76.10630035,421,"(42.212398529052734, -83.35340118408203)","(43.11119842529297, -76.1063003540039)",602.2959814,"4,319,629","648,593"
DL,2009,DTW,3645,TPA,3646,,0,M88 738 757 M90,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(42.212398529052734, -83.35340118408203)","(27.975500106811523, -82.533203125)",1581.249359,"4,319,629","3,194,831"
DL,2009,DTW,3645,TUL,3855,Y,0,CR7,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Tulsa International Airport,Tulsa,36.19839859,-95.88809967,677,"(42.212398529052734, -83.35340118408203)","(36.19839859008789, -95.88809967041016)",1269.999405,"4,319,629","998,626"
DL,2009,DTW,3645,TVC,4023,,0,717 ERJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Cherry Capital Airport,Traverse City,44.74140167,-85.5821991,624,"(42.212398529052734, -83.35340118408203)","(44.74140167236328, -85.58219909667969)",333.8329746,"4,319,629",
DL,2009,DTW,3645,TYS,3676,Y,0,CRJ,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,McGhee Tyson Airport,Knoxville,35.81100082,-83.9940033,981,"(42.212398529052734, -83.35340118408203)","(35.81100082, -83.99400329999999)",712.8132247,"4,319,629","869,046"
DL,2009,DTW,3645,XNA,4356,Y,0,CR7,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,Northwest Arkansas Regional Airport,Bentonville,36.281898,-94.306801,1287,"(42.212398529052734, -83.35340118408203)","(36.281898, -94.30680100000001)",1150.677701,"4,319,629",
DL,2009,ECP,7669,ATL,3682,,0,717 M88,Northwest Florida Beaches International Airport,Panama City,30.357106,-85.795414,69,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(30.357105999999998, -85.79541400000001)","(33.6367, -84.428101)",385.9217144,"174,705","6,020,364"
DL,2009,EKO,5736,SLC,3536,,0,EM2,Elko Regional Airport,Elko,40.82490158,-115.7919998,5140,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(40.82490158081055, -115.79199981689452)","(40.78839874267578, -111.97799682617188)",321.8278728,,"1,232,696"
DL,2009,ELM,3946,DTW,3645,Y,0,CRJ CR7,Elmira Corning Regional Airport,Elmira,42.15990067,-76.89160156,954,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(42.1599006652832, -76.8916015625)","(42.212398529052734, -83.35340118408203)",533.7059971,"83,456","4,319,629"
DL,2009,ELP,3559,ATL,3682,,0,M88,El Paso International Airport,El Paso,31.80719948,-106.3779984,3959,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(31.80719948, -106.37799840000002)","(33.6367, -84.428101)",2063.785576,"844,124","6,020,364"
DL,2009,ERI,4276,DTW,3645,,0,ERJ,Erie International Tom Ridge Field,Erie,42.08312701,-80.17386675,732,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(42.0831270134, -80.1738667488)","(42.212398529052734, -83.35340118408203)",263.1931372,"269,728","4,319,629"
DL,2009,ESC,6800,DTW,3645,Y,0,CRJ,Delta County Airport,Escanaba,45.72269821,-87.09369659,609,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(45.7226982117, -87.0936965942)","(42.212398529052734, -83.35340118408203)",492.0365127,,"4,319,629"
DL,2009,EUG,4099,SLC,3536,Y,0,CR7 CRJ,Mahlon Sweet Field,Eugene,44.12459946,-123.211998,374,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(44.12459945678711, -123.21199798583984)","(40.78839874267578, -111.97799682617188)",994.5528722,"382,067","1,232,696"
DL,2009,EVV,4018,ATL,3682,Y,0,CRJ,Evansville Regional Airport,Evansville,38.03699875,-87.53240204,418,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(38.0369987488, -87.53240203860001)","(33.6367, -84.428101)",562.9710436,"315,086","6,020,364"
DL,2009,EVV,4018,DTW,3645,Y,0,CRJ,Evansville Regional Airport,Evansville,38.03699875,-87.53240204,418,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(38.0369987488, -87.53240203860001)","(42.212398529052734, -83.35340118408203)",584.4949424,"315,086","4,319,629"
DL,2009,EWN,3730,ATL,3682,Y,0,CRJ,Coastal Carolina Regional Airport,New Bern,35.07300186,-77.04290009,18,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(35.0730018616, -77.04290008539998)","(33.6367, -84.428101)",697.6736784,"124,284","6,020,364"
DL,2009,EWR,3494,ATL,3682,,0,717 319,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(40.69250106811523, -74.168701171875)","(33.6367, -84.428101)",1199.939916,,"6,020,364"
DL,2009,EWR,3494,CVG,3488,Y,0,CRJ,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,Cincinnati Northern Kentucky International Airport,Cincinnati,39.04880142,-84.6678009,896,"(40.69250106811523, -74.168701171875)","(39.0488014221, -84.6678009033)",916.0001992,,"2,221,208"
DL,2009,EWR,3494,DTW,3645,,0,320 717,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(40.69250106811523, -74.168701171875)","(42.212398529052734, -83.35340118408203)",785.3675822,,"4,319,629"
DL,2009,EWR,3494,MSP,3858,,0,319,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(40.69250106811523, -74.168701171875)","(44.882, -93.221802)",1622.560198,,"3,654,908"
DL,2009,EWR,3494,SLC,3536,,0,320,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(40.69250106811523, -74.168701171875)","(40.78839874267578, -111.97799682617188)",3168.30409,,"1,232,696"
DL,2009,EYW,3875,ATL,3682,,0,73W,Key West International Airport,Key West,24.55610085,-81.75959778,3,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(24.556100845336914, -81.75959777832031)","(33.6367, -84.428101)",1039.331932,,"6,020,364"
DL,2009,EYW,3875,LGA,3697,,0,73W,Key West International Airport,Key West,24.55610085,-81.75959778,3,La Guardia Airport,New York,40.77719879,-73.87259674,21,"(24.556100845336914, -81.75959777832031)","(40.77719879, -73.87259674)",1942.960046,,"19,216,182"
DL,2009,FAR,4292,ATL,3682,Y,0,CR9,Hector International Airport,Fargo,46.92070007,-96.81580353,902,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(46.92070007324219, -96.81580352783205)","(33.6367, -84.428101)",1807.80474,"246,145","6,020,364"
DL,2009,FAR,4292,MSP,3858,,0,320,Hector International Airport,Fargo,46.92070007,-96.81580353,902,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(46.92070007324219, -96.81580352783205)","(44.882, -93.221802)",359.2824694,"246,145","3,654,908"
DL,2009,FAR,4292,SLC,3536,Y,0,CR7,Hector International Airport,Fargo,46.92070007,-96.81580353,902,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(46.92070007324219, -96.81580352783205)","(40.78839874267578, -111.97799682617188)",1393.141815,"246,145","1,232,696"
DL,2009,FAT,3687,SLC,3536,Y,0,CR9 CRJ,Fresno Yosemite International Airport,Fresno,36.77619934,-119.7180023,336,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(36.77619934082031, -119.71800231933594)","(40.78839874267578, -111.97799682617188)",806.1485746,"999,101","1,232,696"
DL,2009,FAY,5738,ATL,3682,,0,73W,Fayetteville Regional Grannis Field,Fayetteville,34.99119949,-78.88030243,189,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(34.991199493408196, -78.88030242919922)","(33.6367, -84.428101)",532.1972173,"534,904","6,020,364"
DL,2009,FAY,5738,ATL,3682,,0,73W,Fayetteville Regional Grannis Field,Fayetteville,34.99119949,-78.88030243,189,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(34.991199493408196, -78.88030242919922)","(33.6367, -84.428101)",532.1972173,"526,719","6,020,364"
DL,2009,FCA,4127,MSP,3858,Y,0,E75 CR9,Glacier Park International Airport,Kalispell,48.3105011,-114.2559967,2977,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(48.31050109863281, -114.25599670410156)","(44.882, -93.221802)",1650.537977,,"3,654,908"
DL,2009,FCA,4127,SLC,3536,Y,0,E75 CRJ,Glacier Park International Airport,Kalispell,48.3105011,-114.2559967,2977,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.9779968,4227,"(48.31050109863281, -114.25599670410156)","(40.78839874267578, -111.97799682617188)",855.145087,,"1,232,696"
DL,2009,FLL,3533,ATL,3682,,0,757 M90 739,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(26.072599, -80.152702)","(33.6367, -84.428101)",934.4586675,,"6,020,364"
DL,2009,FLL,3533,CVG,3488,,0,73H M88,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,Cincinnati Northern Kentucky International Airport,Cincinnati,39.04880142,-84.6678009,896,"(26.072599, -80.152702)","(39.0488014221, -84.6678009033)",1499.635659,,"2,221,208"
DL,2009,FLL,3533,DTW,3645,,0,M88 757 739 738,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(26.072599, -80.152702)","(42.212398529052734, -83.35340118408203)",1814.143457,,"4,319,629"
DL,2009,FLL,3533,JFK,3797,,0,752 M88 73H 738,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,"(26.072599, -80.152702)","(40.63980103, -73.77890015)",1719.861875,,"19,216,182"
DL,2009,FLL,3533,LGA,3697,,0,M88 738 319,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,La Guardia Airport,New York,40.77719879,-73.87259674,21,"(26.072599, -80.152702)","(40.77719879, -73.87259674)",1731.097973,,"19,216,182"
DL,2009,FLL,3533,MSP,3858,,0,757,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(26.072599, -80.152702)","(44.882, -93.221802)",2393.320418,,"3,654,908"
DL,2009,FLL,3533,RDU,3626,Y,0,CR9,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,"(26.072599, -80.152702)","(35.877601623535156, -78.7874984741211)",1094.83933,,
DL,2009,FNT,4089,ATL,3682,,0,M88,Bishop International Airport,Flint,42.9654007,-83.74359894,782,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(42.96540069580078, -83.74359893798828)","(33.6367, -84.428101)",1037.23022,"405,813","6,020,364"
DL,2009,FNT,4089,MSP,3858,Y,0,CRJ,Bishop International Airport,Flint,42.9654007,-83.74359894,782,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(42.96540069580078, -83.74359893798828)","(44.882, -93.221802)",789.8796572,"405,813","3,654,908"
DL,2009,FSD,4009,ATL,3682,Y,0,CR7,Joe Foss Field Airport,Sioux Falls,43.58200073,-96.74189758,1429,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(43.5820007324, -96.741897583)","(33.6367, -84.428101)",1535.910948,"268,232","6,020,364"
DL,2009,FSD,4009,MSP,3858,,0,320,Joe Foss Field Airport,Sioux Falls,43.58200073,-96.74189758,1429,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(43.5820007324, -96.741897583)","(44.882, -93.221802)",316.1202288,"268,232","3,654,908"
DL,2009,FSM,3437,ATL,3682,Y,0,CRJ,Fort Smith Regional Airport,Fort Smith,35.33660126,-94.36740112,469,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(35.33660125732422, -94.36740112304688)","(33.6367, -84.428101)",931.8023637,"250,368","6,020,364"
DL,2009,FWA,4041,ATL,3682,Y,0,CRJ,Fort Wayne International Airport,Fort Wayne,40.97850037,-85.19509888,814,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(40.97850037, -85.19509888)","(33.6367, -84.428101)",817.6426603,"413,263","6,020,364"
DL,2009,FWA,4041,DTW,3645,Y,0,CRJ,Fort Wayne International Airport,Fort Wayne,40.97850037,-85.19509888,814,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(40.97850037, -85.19509888)","(42.212398529052734, -83.35340118408203)",205.8012208,"413,263","4,319,629"
DL,2009,FWA,4041,MSP,3858,Y,0,CRJ,Fort Wayne International Airport,Fort Wayne,40.97850037,-85.19509888,814,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(40.97850037, -85.19509888)","(44.882, -93.221802)",785.1560091,"413,263","3,654,908"
DL,2009,GCC,4296,RKS,5766,Y,0,EM2,Gillette Campbell County Airport,Gillette,44.34889984,-105.5390015,4365,Southwest Wyoming Regional Airport,Rock Springs,41.5942,-109.065001,6764,"(44.3488998413, -105.539001465)","(41.5942, -109.065001)",419.9074633,,
